epoch,lr,train_loss,train_forecast,train_spike,val_loss,val_mae,val_rmse,val_smape,val_f1,val_precision,val_recall,val_auc,val_auprc,swa_active
29,0.00010000000000000005,0.5080654233694076,0.24219343066215515,0.5317440032958984,0.6740008691946665,0.6039448380470276,2.7744123935699463,167.77392578125,0.0,0.0,0.0,0.6002909250346774,0.08981247415675254,False
30,0.00010000000000000005,0.5058290839195252,0.24093241840600968,0.5297933220863342,0.6715637048085531,0.599203884601593,2.771815538406372,167.5037841796875,0.0,0.0,0.0,0.6069876612705603,0.09254547372485554,False
31,0.00010000000000000005,0.5057764858007431,0.24007169157266617,0.5314095914363861,0.6693186163902283,0.5950573086738586,2.7694790363311768,167.35757446289062,0.0,0.0,0.0,0.6097697706960598,0.09883878375815543,False
32,0.00010000000000000005,0.5039287954568863,0.2398091048002243,0.5282393813133239,0.6675041814645132,0.5910890698432922,2.767002582550049,167.33517456054688,0.0,0.0,0.0,0.6106278912966538,0.10109121994110742,False
33,0.00010000000000000005,0.5000676155090332,0.235983707010746,0.5281678199768066,0.6656867961088816,0.5871971845626831,2.7640533447265625,167.17642211914062,0.0,0.0,0.0,0.6120529208895493,0.09859774976598892,False
34,0.00010000000000000005,0.5031512707471848,0.23847470581531524,0.52935311794281,0.6644328236579895,0.5842454433441162,2.7628931999206543,167.1551513671875,0.0,0.0,0.0,0.613976237916555,0.09752917947555616,False
35,0.00010000000000000005,0.49963223934173584,0.23578961789608002,0.5276852428913117,0.6635692516962687,0.5821521878242493,2.7622928619384766,167.02658081054688,0.0,0.0,0.0,0.613686945607321,0.09862167419401063,False
36,0.00010000000000000005,0.49911037385463713,0.23605992943048476,0.5261008858680725,0.6623756587505341,0.5796949863433838,2.7605702877044678,166.96420288085938,0.005555555555555555,0.016666666666666666,0.0033333333333333335,0.6051321547224645,0.09236522946918631,False
37,0.00010000000000000005,0.49904716312885283,0.2354893460869789,0.5271156370639801,0.6614238719145457,0.577458381652832,2.759359121322632,166.65638732910156,0.005555555555555555,0.016666666666666666,0.0033333333333333335,0.5992721769899824,0.09553376364343212,False
38,0.00010000000000000005,0.4981802016496658,0.23440749198198318,0.5275454163551331,0.6609453757603964,0.5758846998214722,2.7585623264312744,166.88609313964844,0.005555555555555555,0.016666666666666666,0.0033333333333333335,0.6003764436136803,0.09916256784375423,False
39,0.00010000000000000005,0.4989734709262848,0.23541582077741624,0.5271152913570404,0.6598374048868815,0.5736321210861206,2.75764536857605,166.3677978515625,0.005555555555555555,0.016666666666666666,0.0033333333333333335,0.5940730216109797,0.10105306264088071,False
40,0.00010000000000000005,0.4966248095035553,0.23399035036563873,0.5252689182758331,0.6592379212379456,0.5723149180412292,2.756608486175537,166.6321563720703,0.005555555555555555,0.016666666666666666,0.0033333333333333335,0.5883431713105707,0.09662801279626546,False
41,0.00010000000000000005,0.4959049642086029,0.23415873795747758,0.5234924674034118,0.6587752799193064,0.5706855654716492,2.756364583969116,166.1279754638672,0.005555555555555555,0.016666666666666666,0.0033333333333333335,0.5894886461822181,0.09708547556899846,False
42,0.00010000000000000005,0.4965855240821838,0.2337825819849968,0.5256058812141419,0.6584733227888743,0.5695952773094177,2.7554478645324707,166.23460388183594,0.0,0.0,0.0,0.5917704938651764,0.09609301321186765,False
43,0.00010000000000000005,0.4960235744714737,0.23307254016399384,0.5259020686149597,0.657773902018865,0.5682017803192139,2.754760980606079,166.2005615234375,0.005555555555555555,0.016666666666666666,0.0033333333333333335,0.5828290618447157,0.09355221694920544,False
44,0.00010000000000000005,0.49506594240665436,0.23312872946262359,0.523874431848526,0.6574533879756927,0.5673170685768127,2.7544093132019043,165.99339294433594,0.010256410256410256,0.02222222222222222,0.006666666666666667,0.5698931934946905,0.09061730907853839,False
45,0.00010000000000000005,0.4939570426940918,0.23249325305223464,0.5229275822639465,0.6575047572453817,0.5668134689331055,2.7540123462677,166.12181091308594,0.03434343434343434,0.11,0.024141414141414137,0.5475342649068965,0.07588882725778394,False
46,0.00010000000000000005,0.4932763248682022,0.23163943737745285,0.5232737779617309,0.6571962833404541,0.5656605958938599,2.753901481628418,165.87417602539062,0.03192797540623627,0.08547008547008546,0.024141414141414137,0.5471985891813521,0.07055800285856662,False
47,0.00010000000000000005,0.49442349672317504,0.2339806854724884,0.5208856165409088,0.6569336156050364,0.5650110244750977,2.753343105316162,165.9773406982422,0.018560606060606062,0.03333333333333333,0.013703703703703702,0.5549820570986321,0.07246778286224712,False
48,0.00010000000000000005,0.4920099705457687,0.23141397386789322,0.5211920022964478,0.6568129360675812,0.5641973614692688,2.7531254291534424,165.5843505859375,0.032323232323232316,0.0861111111111111,0.024141414141414137,0.5479047189694719,0.07052778332301365,False
49,0.00010000000000000005,0.49435103833675387,0.23397546857595444,0.5207511365413666,0.6575302084287008,0.5641979575157166,2.7529056072235107,165.79896545410156,0.03467000835421888,0.03915584415584415,0.03858585858585859,0.5362190471822774,0.05982432164250315,False
50,0.00010000000000000005,0.4917620927095413,0.2319331556558609,0.5196578681468964,0.6574715177218119,0.5635358691215515,2.7527036666870117,165.72244262695312,0.03848919054801407,0.05813492063492064,0.03525252525252525,0.5393941397566114,0.059500158299820104,False
51,0.00010000000000000005,0.491860431432724,0.23266528099775313,0.5183903038501739,0.6574170887470245,0.563173770904541,2.7526774406433105,165.30197143554688,0.01111111111111111,0.0125,0.01,0.554591381327796,0.06524554950899318,False
52,0.00010000000000000005,0.4888206094503403,0.23135200291872024,0.5149372160434723,0.6580627759297689,0.5632346868515015,2.7525949478149414,165.45252990722656,0.030901625607507963,0.048937908496732026,0.027845117845117843,0.5427068509099695,0.05736240492193492,False
53,0.00010000000000000005,0.4884720057249069,0.23188918381929396,0.5131656467914582,0.6581560770670573,0.5625333786010742,2.7521235942840576,165.30038452148438,0.03815449256625727,0.0485515873015873,0.03525252525252525,0.5438783904159645,0.055728126541319964,False
54,0.00010000000000000005,0.4901192545890808,0.23213470876216888,0.5159691035747528,0.6582132875919342,0.5623160004615784,2.752206802368164,165.27537536621094,0.03846218487394958,0.04896825396825397,0.03525252525252525,0.5459429458503918,0.05512406618411925,False
55,5.000000000000002e-05,0.4866593211889267,0.2314031183719635,0.5105124056339264,0.6585732897122701,0.5623902678489685,2.751952648162842,165.4578399658203,0.035807735149840404,0.040324074074074075,0.03525252525252525,0.5427021900462794,0.053999665215974026,False
56,5.000000000000002e-05,0.4874097406864166,0.2318977192044258,0.5110240519046784,0.6589822272459666,0.5624671578407288,2.752105712890625,165.3152618408203,0.03506349206349206,0.04619047619047619,0.03154882154882155,0.541102890200724,0.05431969300621269,False
57,5.000000000000002e-05,0.49045276939868926,0.2331683963537216,0.5145687520503998,0.6592190861701965,0.5624096989631653,2.7520809173583984,165.30982971191406,0.03681835307222304,0.037486772486772485,0.03828282828282828,0.540185299534434,0.05309225278307039,False
58,5.000000000000002e-05,0.4858729213476181,0.2315164878964424,0.5087128728628159,0.6597148378690084,0.5624425411224365,2.752101182937622,165.11404418945312,0.03617647058823529,0.04236383442265796,0.03457912457912458,0.5372975653291405,0.052413551030667506,False
59,5.000000000000002e-05,0.4863653093576431,0.23195528686046601,0.5088200628757477,0.660537838935852,0.562516450881958,2.752021551132202,165.08290100097656,0.03535087719298245,0.04069716775599128,0.03457912457912458,0.5303651926033641,0.052466986193744146,False
60,5.000000000000002e-05,0.4846226215362549,0.2312852144241333,0.5066748201847077,0.6609268387158712,0.5626674890518188,2.752094268798828,165.26612854003906,0.0346340275240531,0.0438034188034188,0.03154882154882155,0.5296104421076795,0.052786403249643496,False
61,2.500000000000001e-05,0.4868456095457077,0.23265228867530824,0.5083866447210312,0.6611728767553965,0.5627248883247375,2.752182722091675,165.2491912841797,0.034950649625572226,0.03847222222222222,0.03457912457912458,0.5286487235069068,0.051406882712903085,False
62,2.500000000000001e-05,0.48193849325180055,0.22927430719137193,0.5053283661603928,0.661347508430481,0.5626282095909119,2.7521111965179443,165.06874084472656,0.037722633976503946,0.03697209653092006,0.04106060606060605,0.5290116031250139,0.05091275750315939,False
63,2.500000000000001e-05,0.4834061533212662,0.23020212203264237,0.5064080655574799,0.6614834666252136,0.5626187324523926,2.7520551681518555,165.0292205810547,0.035952299048274274,0.036412655971479496,0.03735690235690236,0.5281218120675362,0.0511895558268538,False
64,2.500000000000001e-05,0.4823739558458328,0.22966878414154052,0.5054103314876557,0.6615485747655233,0.5625771880149841,2.752056121826172,165.04971313476562,0.03181648565859092,0.03703703703703704,0.03087542087542088,0.5289590009567254,0.05080434399251169,False
65,2.500000000000001e-05,0.4851207584142685,0.23029323071241378,0.5096550673246384,0.661731610695521,0.5624858736991882,2.751959800720215,165.0369110107422,0.03331310301898537,0.042050264550264546,0.03087542087542088,0.528173284161017,0.05086920109177606,False
66,2.500000000000001e-05,0.4841196358203888,0.22957320064306258,0.5090928733348846,0.6619497040907542,0.5624675154685974,2.7519400119781494,165.0072479248047,0.03390643274853801,0.03488215488215488,0.03457912457912458,0.526729474752663,0.0507585521726753,False
67,1.2500000000000006e-05,0.48198780715465545,0.23096216917037965,0.5020512729883194,0.6620284815629324,0.5625015497207642,2.7519638538360596,165.06224060058594,0.031659622913492884,0.03529100529100528,0.03087542087542088,0.526020526114829,0.05062883959689637,False
68,1.2500000000000006e-05,0.48284227550029757,0.2311518147587776,0.5033809274435044,0.6621532638867696,0.5625308156013489,2.7519948482513428,165.01597595214844,0.031659622913492884,0.03529100529100528,0.03087542087542088,0.5259703222007772,0.050423228881115174,False
