date,beras_jabar,beras_jateng,beras_jatim,beras_sulsel,beras_sumut,bawang_jabar,bawang_jateng,bawang_jatim,bawang_sulsel,bawang_sumut,cabai_jabar,cabai_jateng,cabai_jatim,cabai_sulsel,cabai_sumut
1/26/2024,12650,11950,,11450,12450,14150,18400,,30250,18950,40600,35550,,29500,25550
1/27/2024,,,,,,,,,,,,,,,
1/28/2024,,,,,,,,,,,,,,,
1/29/2024,12650,11850,,11450,12450,14150,18400,,30250,18950,40600,35550,,29500,25550
1/30/2024,12650,11850,,11450,12450,14150,18400,,30250,18950,40600,35550,,29500,25550
1/31/2024,12650,11850,,11450,12450,14150,18400,,30250,18950,40600,35550,,29500,25550
2/1/2024,12650,11850,,11450,12450,14150,18400,,30250,18950,40600,35550,,29500,25550
2/2/2024,12650,11850,,11450,12450,14150,18400,,30250,18950,40600,35550,,29500,25550
2/3/2024,,,,,,,,,,,,,,,
2/4/2024,,,,,,,,,,,,,,,
2/5/2024,12650,11850,,11450,12450,14150,18400,,30250,18950,40600,35550,,29500,25550
2/6/2024,12650,11850,,11450,12450,14150,18400,,30250,18950,40600,35550,,29500,25550
2/7/2024,12650,11850,,11450,12450,14150,18400,,30250,18950,40600,35550,,29500,25550
2/8/2024,12650,11850,,11450,12450,14150,18400,,30250,18950,40600,35550,,29500,25550
2/9/2024,12650,11850,,11450,12450,14150,18400,,30250,18950,40600,35550,,29500,25550
2/10/2024,,,,,,,,,,,,,,,
2/11/2024,,,,,,,,,,,,,,,
2/12/2024,12650,11850,,11450,12450,14150,18400,,30250,18950,40600,35550,,29500,25550
2/13/2024,12650,11850,,11450,12450,14150,18400,,30250,18950,40600,35550,,29500,25550
2/14/2024,12650,11850,,11450,12450,14150,18400,,30250,18950,40600,35550,,29500,25550
2/15/2024,12650,11850,,11450,12450,14150,18400,,30250,18950,40600,35550,,29500,25550
2/16/2024,12650,11850,,11450,12450,14150,18400,,30250,18950,40600,35550,,29500,25550
2/17/2024,,,,,,,,,,,,,,,
2/18/2024,,,,,,,,,,,,,,,
2/19/2024,12650,11850,,11450,12450,14150,18400,,30250,18950,40600,35550,,29500,25550
2/20/2024,13000,11850,,11450,12450,14600,18400,,30250,18950,38100,35550,,29500,25550
2/21/2024,13000,11850,,11450,12450,14600,18400,,30250,18950,38100,35550,,29500,25550
2/22/2024,13000,11850,,11450,12450,14600,18400,,30250,18950,38100,35550,,29500,25550
2/23/2024,15200,11850,,11450,12450,18350,18400,,30250,18950,44600,35550,,29500,25550
2/24/2024,,,,,,,,,,,,,,,
2/25/2024,,,,,,,,,,,,,,,
2/26/2024,15550,14150,,14200,12800,18350,19700,,28750,21650,48600,61650,,28500,51600
2/27/2024,15550,14150,,14200,12800,18350,19700,,28750,21650,48600,61650,,28500,51600
2/28/2024,15550,14150,,14200,12800,18350,19700,,28750,21650,48600,61650,,28500,51600
2/29/2024,15550,14150,,14200,12800,18350,19700,,28750,21650,48600,61650,,28500,51600
3/1/2024,15550,14150,,14200,12800,18350,19700,,28750,21650,48600,61650,,28500,51600
3/2/2024,,,,,,,,,,,,,,,
3/3/2024,,,,,,,,,,,,,,,
3/4/2024,15550,14150,,14200,12800,18350,19700,,28750,21650,48600,61650,,28500,51600
3/5/2024,15550,14150,,14200,12800,18350,19700,,28750,21650,48600,61650,,28500,51600
3/6/2024,15550,14150,,14200,12800,18350,19700,,28750,21650,48600,61650,,28500,51600
3/7/2024,15550,14150,,14200,12800,18350,19700,,28750,21650,48600,61650,,28500,51600
3/8/2024,15550,14150,,14200,12800,18350,19700,,28750,21650,48600,61650,,28500,51600
3/9/2024,,,,,,,,,,,,,,,
3/10/2024,,,,,,,,,,,,,,,
3/11/2024,15550,14150,,14200,12800,18350,19700,,28750,21650,48600,61650,,28500,51600
3/12/2024,15550,14150,,14200,12800,18350,19700,,28750,21650,48600,61650,,28500,51600
3/13/2024,15550,14150,,14200,12800,18350,19700,,28750,21650,48600,61650,,28500,51600
3/14/2024,15550,14150,,14200,12800,18350,19700,,28750,21650,48600,61650,,28500,51600
3/15/2024,15550,14150,,14200,12800,18350,19700,,28750,21650,48600,61650,,28500,51600
3/16/2024,,,,,,,,,,,,,,,
3/17/2024,,,,,,,,,,,,,,,
3/18/2024,15550,14150,,14200,12800,18350,19700,,28750,21650,48600,61650,,28500,51600
3/19/2024,15550,14150,,14200,12800,18350,19700,,28750,21650,48600,61650,,28500,51600
3/20/2024,15400,14150,,14200,12800,17850,19700,,28750,21650,46450,61650,,28500,51600
3/21/2024,15400,14150,,14200,12800,17850,19700,,28750,21650,46450,61650,,28500,51600
3/22/2024,15400,14150,,14200,12800,17850,19700,,28750,21650,46450,61650,,28500,51600
3/23/2024,,,,,,,,,,,,,,,
3/24/2024,,,,,,,,,,,,,,,
3/25/2024,15200,13300,,14450,12500,17350,17400,,19000,25100,35350,24300,,13000,30000
3/26/2024,15200,13300,,14450,12500,17350,17400,,19000,25100,35350,24300,,13000,30000
3/27/2024,15200,13300,,14450,12500,17350,17400,,19000,25100,35350,24300,,13000,30000
3/28/2024,15200,13300,,14450,12500,17350,17400,,19000,25100,35350,24300,,13000,30000
3/29/2024,15200,13300,,14450,12500,17350,17400,,19000,25100,35350,24300,,13000,30000
3/30/2024,,,,,,,,,,,,,,,
3/31/2024,,,,,,,,,,,,,,,
4/1/2024,15200,13300,,14450,12500,17350,17400,,19000,25100,35350,24300,,13000,30000
4/2/2024,15200,13300,,14450,12500,17350,17400,,19000,25100,35350,24300,,13000,30000
4/3/2024,15200,13300,,14450,12500,17350,17400,,19000,25100,35350,24300,,13000,30000
4/4/2024,15200,13300,,14450,12500,17350,17400,,19000,25100,35350,24300,,13000,30000
4/5/2024,15200,13300,,14450,12500,17350,17400,,19000,25100,35350,24300,,13000,30000
4/6/2024,,,,,,,,,,,,,,,
4/7/2024,,,,,,,,,,,,,,,
4/8/2024,15200,13300,,14450,12500,17350,17400,,19000,25100,35350,24300,,13000,30000
4/9/2024,15200,13300,,14450,12500,17350,17400,,19000,25100,35350,24300,,13000,30000
4/10/2024,15200,13300,,14450,12500,17350,17400,,19000,25100,35350,24300,,13000,30000
4/11/2024,15200,13300,,14450,12500,17350,17400,,19000,25100,35350,24300,,13000,30000
4/12/2024,15200,13300,,14450,12500,17350,17400,,19000,25100,35350,24300,,13000,30000
4/13/2024,,,,,,,,,,,,,,,
4/14/2024,,,,,,,,,,,,,,,
4/15/2024,15200,13300,,14450,12500,17350,17400,,19000,25100,35350,24300,,13000,30000
4/16/2024,15200,13300,,14450,12500,17350,17400,,19000,25100,35350,24300,,13000,30000
4/17/2024,15200,13300,,14450,12500,17350,17400,,19000,25100,35350,24300,,13000,30000
4/18/2024,15200,13300,,14450,12500,17350,17400,,19000,25100,35350,24300,,13000,30000
4/19/2024,15200,13300,,14450,12500,17350,17400,,19000,25100,35350,24300,,13000,30000
4/20/2024,,,,,,,,,,,,,,,
4/21/2024,,,,,,,,,,,,,,,
4/22/2024,15600,13300,,14450,12500,19350,17400,,19000,25100,36650,24300,,13000,30000
4/23/2024,14850,13300,,14450,12500,24250,17400,,19000,25100,32600,24300,,13000,30000
4/24/2024,14850,13300,,14450,12500,24250,17400,,19000,25100,32600,24300,,13000,30000
4/25/2024,13300,12400,,14000,12450,41750,30050,,34000,36450,18350,21450,,19000,20650
4/26/2024,13300,12400,,14000,12450,41750,30050,,34000,36450,18350,21450,,19000,20650
4/27/2024,,,,,,,,,,,,,,,
4/28/2024,,,,,,,,,,,,,,,
4/29/2024,13300,12400,,14000,12450,41750,30050,,34000,36450,18350,21450,,19000,20650
4/30/2024,13300,12400,,14000,12450,41750,30050,,34000,36450,18350,21450,,19000,20650
5/1/2024,13300,12400,,14000,12450,41750,30050,,34000,36450,18350,21450,,19000,20650
5/2/2024,13300,12400,,14000,12450,41750,30050,,34000,36450,18350,21450,,19000,20650
5/3/2024,13300,12400,,14000,12450,41750,30050,,34000,36450,18350,21450,,19000,20650
5/4/2024,,,,,,,,,,,,,,,
5/5/2024,,,,,,,,,,,,,,,
5/6/2024,13300,12400,,14000,12450,41750,30050,,34000,36450,18350,21450,,19000,20650
5/7/2024,13300,12400,,14000,12450,41750,30050,,34000,36450,18350,21450,,19000,20650
5/8/2024,13300,12400,,14000,12450,41750,30050,,34000,36450,18350,21450,,19000,20650
5/9/2024,13300,12400,,14000,12450,41750,30050,,34000,36450,18350,21450,,19000,20650
5/10/2024,13300,12400,,14000,12450,41750,30050,,34000,36450,18350,21450,,19000,20650
5/11/2024,,,,,,,,,,,,,,,
5/12/2024,,,,,,,,,,,,,,,
5/13/2024,13300,12400,,14000,12450,41750,30050,,34000,36450,18350,21450,,19000,20650
5/14/2024,13300,12400,,14000,12450,41750,30050,,34000,36450,18350,21450,,19000,20650
5/15/2024,13300,12400,,14000,12450,41750,30050,,34000,36450,18350,21450,,19000,20650
5/16/2024,13300,12400,,14000,12450,41750,30050,,34000,36450,18350,21450,,19000,20650
5/17/2024,13300,12400,,14000,12450,41750,30050,,34000,36450,18350,21450,,19000,20650
5/18/2024,,,,,,,,,,,,,,,
5/19/2024,,,,,,,,,,,,,,,
5/20/2024,13150,12400,,14000,12450,38250,30050,,34000,36450,18250,21450,,19000,20650
5/21/2024,13150,12400,,14000,12450,38250,30050,,34000,36450,18250,21450,,19000,20650
5/22/2024,13150,12200,,14000,12550,38250,30200,,34000,37750,18250,24100,,19000,32150
5/23/2024,13150,12200,,14000,12550,38250,30200,,34000,37750,18250,24100,,19000,32150
5/24/2024,13150,12200,,14000,12550,38250,30850,,34000,37750,18250,23750,,19000,32150
5/25/2024,,,,,,,,,,,,,,,
5/26/2024,,,,,,,,,,,,,,,
5/27/2024,12650,12250,,13650,12950,30750,33450,,26400,36000,21600,25800,,17500,36850
5/28/2024,12650,12250,,13650,12950,30750,33450,,26400,36000,21600,25800,,17500,36850
5/29/2024,12650,12250,,13650,12950,30750,33450,,26400,36000,21600,25800,,17500,36850
5/30/2024,12650,12200,,13650,12950,30750,33400,,26400,36000,21600,25700,,17500,36850
5/31/2024,12650,12200,,13650,12950,30750,33400,,26400,36000,21600,25700,,17500,36850
6/1/2024,,,,,,,,,,,,,,,
6/2/2024,,,,,,,,,,,,,,,
6/3/2024,12650,12200,,13650,12950,30750,33400,,26400,36000,21600,25700,,17500,36850
6/4/2024,12650,12200,,13650,12950,30750,33400,,26400,36000,21600,25700,,17500,36850
6/5/2024,12650,12200,,13650,12950,30750,33400,,26400,36000,21600,25700,,17500,36850
6/6/2024,12650,12200,,13650,12950,30750,33400,,26400,36000,21600,25700,,17500,36850
6/7/2024,12650,12200,,13650,12950,30750,33400,,26400,36000,21600,25700,,17500,36850
6/8/2024,,,,,,,,,,,,,,,
6/9/2024,,,,,,,,,,,,,,,
6/10/2024,12650,12200,,13650,12950,30750,33400,,26400,36000,21600,25700,,17500,36850
6/11/2024,12650,12200,,13650,12950,30750,33400,,26400,36000,21600,25700,,17500,36850
6/12/2024,12650,12200,,13650,12950,30750,33400,,26400,36000,21600,25700,,17500,36850
6/13/2024,12650,12200,,13650,12950,30750,33400,,26400,36000,21600,25700,,17500,36850
6/14/2024,12650,12200,,13650,12950,30750,33400,,26400,36000,21600,25700,,17500,36850
6/15/2024,,,,,,,,,,,,,,,
6/16/2024,,,,,,,,,,,,,,,
6/17/2024,12650,12200,,13650,12950,30750,33400,,26400,36000,21600,25700,,17500,36850
6/18/2024,12650,12200,,13650,12950,30750,33400,,26400,36000,21600,25700,,17500,36850
6/19/2024,12650,12200,,13650,12950,30750,33400,,26400,36000,21600,25700,,17500,36850
6/20/2024,12650,12200,,13650,12950,30750,33400,,26400,36000,21600,25700,,17500,36850
6/21/2024,12750,12200,,13650,12950,28850,33400,,26400,36000,27850,25700,,17500,36850
6/22/2024,,,,,,,,,,,,,,,
6/23/2024,,,,,,,,,,,,,,,
6/24/2024,12750,12450,,13650,,28850,31850,,26400,,27850,24050,,17500,
6/25/2024,12850,12450,,12900,12550,30850,25800,,20750,28750,41400,29500,,30500,35700
6/26/2024,12850,12450,,12900,12550,30850,25800,,20750,28750,41400,29500,,30500,35700
6/27/2024,12850,12450,,12900,12550,30850,25800,,20750,28750,41400,29500,,30500,35700
6/28/2024,12850,12450,,12900,12550,30850,25800,,20750,28750,41400,29500,,30500,35700
6/29/2024,,,,,,,,,,,,,,,
6/30/2024,,,,,,,,,,,,,,,
7/1/2024,12850,12450,,12900,12550,30850,25800,,20750,28750,41400,29500,,30500,35700
7/2/2024,12850,12450,,12900,12550,30850,25800,,20750,28750,41400,29500,,30500,35700
7/3/2024,12850,12450,,12900,12550,30850,25800,,20750,28750,41400,29500,,30500,35700
7/4/2024,12850,12450,,12900,12550,30850,25800,,20750,28750,41400,29500,,30500,35700
7/5/2024,12850,12450,,12900,12550,30850,25800,,20750,28750,41400,29500,,30500,35700
7/6/2024,,,,,,,,,,,,,,,
7/7/2024,,,,,,,,,,,,,,,
7/8/2024,12850,12450,,12900,12550,30850,25800,,20750,28750,41400,29500,,30500,35700
7/9/2024,12850,12450,,12900,12550,30850,25800,,20750,28750,41400,29500,,30500,35700
7/10/2024,12850,12450,,12900,12550,30850,25800,,20750,28750,41400,29500,,30500,35700
7/11/2024,12850,12450,,12900,12550,30850,25800,,20750,28750,41400,29500,,30500,35700
7/12/2024,12850,12450,,12900,12550,30850,25800,,20750,28750,41400,29500,,30500,35700
7/13/2024,,,,,,,,,,,,,,,
7/14/2024,,,,,,,,,,,,,,,
7/15/2024,12850,12450,,12900,12550,30850,25800,,20750,28750,41400,29500,,30500,35700
7/16/2024,12850,12450,,12900,12550,30850,25800,,20750,28750,41400,29500,,30500,35700
7/17/2024,12850,12450,,12900,12550,30850,25800,,20750,28750,41400,29500,,30500,35700
7/18/2024,12850,12450,,12900,12550,30850,25800,,20750,28750,41400,29500,,30500,35700
7/19/2024,12850,12450,,12900,12550,30850,25800,,20750,28750,41400,29500,,30500,35700
7/20/2024,,,,,,,,,,,,,,,
7/21/2024,,,,,,,,,,,,,,,
7/22/2024,12950,12450,,12900,12550,29600,25800,,20750,28750,37500,29500,,30500,35700
7/23/2024,12950,12450,,12900,12550,29600,25800,,20750,28750,37500,29500,,30500,35700
7/24/2024,12950,12450,,12900,12550,29600,25800,,20750,28750,37500,29500,,30500,35700
7/25/2024,13400,15050,,12900,12600,14600,16950,,15750,15450,28000,23000,,22000,29450
7/26/2024,13400,15050,,12900,12600,14600,16950,,15750,15450,28000,23000,,22000,27550
7/27/2024,,,,,,,,,,,,,,,
7/28/2024,,,,,,,,,,,,,,,
7/29/2024,13400,15050,,12900,12600,14600,16950,,15750,15450,28000,23000,,22000,22550
7/30/2024,13400,15050,,12900,12600,14600,16950,,15750,15450,28000,23000,,22000,22550
7/31/2024,13400,15050,,12900,12600,14600,16950,,15750,15450,28000,23000,,22000,22550
8/1/2024,13400,15050,,12900,12600,14600,16950,,15750,15450,28000,23000,,22000,22550
8/2/2024,13400,15050,,12900,12600,14600,16950,,15750,15450,28000,23000,,22000,22550
8/3/2024,,,,,,,,,,,,,,,
8/4/2024,,,,,,,,,,,,,,,
8/5/2024,13400,15050,,12900,12600,14600,16950,,15750,15450,28000,23000,,22000,22550
8/6/2024,13400,15050,,12900,12600,14600,16950,,15750,15450,28000,23000,,22000,22550
8/7/2024,13400,15050,,12900,12600,14600,16950,,15750,15450,28000,23000,,22000,22550
8/8/2024,13400,15050,,12900,12600,14600,16950,,15750,15450,28000,23000,,22000,22550
8/9/2024,13400,15050,,12900,12600,14600,16950,,15750,15450,28000,23000,,22000,22550
8/10/2024,,,,,,,,,,,,,,,
8/11/2024,,,,,,,,,,,,,,,
8/12/2024,13400,15050,,12900,12600,14600,16950,,15750,15450,28000,23000,,22000,22550
8/13/2024,13400,15050,,12900,12600,14600,16950,,15750,15450,28000,23000,,22000,22550
8/14/2024,13400,15050,,12900,12600,14600,16950,,15750,15450,28000,23000,,22000,22550
8/15/2024,13400,15050,,12900,12600,14600,16950,,15750,15450,28000,23000,,22000,22550
8/16/2024,13400,15050,,12900,12600,14600,16950,,15750,15450,28000,23000,,22000,22550
8/17/2024,,,,,,,,,,,,,,,
8/18/2024,,,,,,,,,,,,,,,
8/19/2024,13400,15050,,12900,12600,14600,16950,,15750,15450,28000,23000,,22000,22550
8/20/2024,13400,15050,,12900,12600,14600,16950,,15750,15450,28000,23000,,22000,22550
8/21/2024,13400,15050,,12900,12600,14600,16950,,15750,15450,28000,23000,,22000,22550
8/22/2024,13400,15050,,12900,12600,14600,16950,,15750,15450,28000,23000,,22000,22550
8/23/2024,13400,15050,,12900,12600,14400,16950,,15750,15450,26900,23000,,22000,22550
8/24/2024,,,,,,,,,,,,,,,
8/25/2024,,,,,,,,,,,,,,,
8/26/2024,13550,12650,,12900,12800,13900,16450,,15250,12000,26400,21200,,25000,28400
8/27/2024,13550,12650,,12900,12800,13900,16450,,15250,12000,26400,21200,,25000,28400
8/28/2024,13550,12650,,12900,12800,13900,16450,,15250,12000,26400,21200,,25000,28400
8/29/2024,13550,12650,,12900,12450,13900,16450,,15250,13500,26400,21200,,25000,27550
8/30/2024,13550,12650,,12900,12450,13900,16450,,15250,13500,26400,21200,,25000,27550
8/31/2024,,,,,,,,,,,,,,,
9/1/2024,,,,,,,,,,,,,,,
9/2/2024,13550,12650,,12900,12450,13900,16450,,15250,13500,26400,21200,,25000,27550
9/3/2024,13550,12650,,12900,12450,13900,16450,,15250,13500,26400,21200,,25000,27550
9/4/2024,13550,12650,,12900,12450,13900,16450,,15250,13500,26400,21200,,25000,27550
9/5/2024,13550,12650,,12900,12450,13900,16450,,15250,13500,26400,21200,,25000,27550
9/6/2024,13550,12650,,12900,12450,13900,16450,,15250,13500,26400,21200,,25000,27550
9/7/2024,,,,,,,,,,,,,,,
9/8/2024,,,,,,,,,,,,,,,
9/9/2024,13550,12650,,12900,12450,13900,16450,,15250,13500,26400,21200,,25000,27550
9/10/2024,13550,12650,,12900,12450,13900,16450,,15250,13500,26400,21200,,25000,27550
9/11/2024,13550,12650,,12900,12450,13900,16450,,15250,13500,26400,21200,,25000,27550
9/12/2024,13550,12650,,12900,12450,13900,16450,,15250,13500,26400,21200,,25000,27550
9/13/2024,13550,12650,,12900,12450,13900,16450,,15250,13500,26400,21200,,25000,27550
9/14/2024,,,,,,,,,,,,,,,
9/15/2024,,,,,,,,,,,,,,,
9/16/2024,13550,12650,,12900,12450,13900,16450,,15250,13500,26400,21200,,25000,27550
9/17/2024,13550,12650,,12900,12450,13900,16450,,15250,13500,26400,21200,,25000,27550
9/18/2024,13550,12650,,12900,12450,13900,16450,,15250,13500,26400,21200,,25000,27550
9/19/2024,13550,12650,,12900,12450,13900,16450,,15250,13500,26400,21200,,25000,27550
9/20/2024,13550,12650,,12900,12450,13900,16450,,15250,13500,26400,21200,,25000,27550
9/21/2024,,,,,,,,,,,,,,,
9/22/2024,,,,,,,,,,,,,,,
9/23/2024,13550,12650,,12900,12450,14150,16450,,15250,13500,23900,21200,,25000,27550
9/24/2024,12600,12650,,12900,12450,12650,16450,,15250,13500,20350,21200,,25000,27550
9/25/2024,13550,12650,,12800,12400,13150,16200,,16750,14850,16900,14450,,15500,14950
9/26/2024,13550,12650,,12800,12400,13150,16350,,16750,14850,16900,14450,,15500,14950
9/27/2024,13550,12650,,12800,12400,13150,16350,,16750,14850,16900,14450,,15500,14950
9/28/2024,,,,,,,,,,,,,,,
9/29/2024,,,,,,,,,,,,,,,
9/30/2024,13550,12650,,12800,12400,13150,16350,,16750,14850,16900,14450,,15500,14950
10/1/2024,13550,12650,,12800,12400,13150,16350,,16750,14850,16900,14450,,15500,14950
10/2/2024,13550,12650,,12800,12400,13150,16350,,16750,14850,16900,14450,,15500,14950
10/3/2024,13550,12650,,12800,12400,13150,16350,,16750,14850,16900,14450,,15500,14950
10/4/2024,13550,12650,,12800,12400,13150,16350,,16750,14850,16900,14450,,15500,14950
10/5/2024,,,,,,,,,,,,,,,
10/6/2024,,,,,,,,,,,,,,,
10/7/2024,13550,12650,,12800,12400,13150,16350,,16750,14850,16900,14450,,15500,14950
10/8/2024,13550,12650,,12800,12400,13150,16350,,16750,14850,16900,14450,,15500,14950
10/9/2024,13550,12650,,12800,12400,13150,16350,,16750,14850,16900,14450,,15500,14950
10/10/2024,13550,12650,,12800,12400,13150,16350,,16750,14850,16900,14450,,15500,14950
10/11/2024,13550,12650,,12800,12400,13150,16350,,16750,14850,16900,14450,,15500,14950
10/12/2024,,,,,,,,,,,,,,,
10/13/2024,,,,,,,,,,,,,,,
10/14/2024,13550,12650,,12800,12400,13150,16350,,16750,14850,16900,14450,,15500,14950
10/15/2024,13550,12650,,12800,12400,13150,16350,,16750,14850,16900,14450,,15500,14950
10/16/2024,13550,12650,,12800,12400,13150,16350,,16750,14850,16900,14450,,15500,14950
10/17/2024,13550,12650,,12800,12400,13150,16350,,16750,14850,16900,14450,,15500,14950
10/18/2024,13550,12650,,12800,12400,13150,16350,,16750,14850,16900,14450,,15500,14950
10/19/2024,,,,,,,,,,,,,,,
10/20/2024,,,,,,,,,,,,,,,
10/21/2024,13550,12650,,12800,12400,13400,16350,,16750,14850,16600,14450,,15500,14950
10/22/2024,13550,12650,,12800,12400,13400,16350,,16750,14850,16600,14450,,15500,14950
10/23/2024,13550,12650,,12800,12400,13400,16350,,16750,14850,16600,14450,,15500,14950
10/24/2024,13550,12650,,12800,12400,13400,16350,,16750,14850,16600,14450,,15500,14950
10/25/2024,13600,12400,,12800,12350,14150,19300,,17250,18600,14250,14000,,12500,26000
10/26/2024,,,,,,,,,,,,,,,
10/27/2024,,,,,,,,,,,,,,,
10/28/2024,13600,12400,,12800,12350,14150,19300,,17250,18600,14250,14000,,12500,26000
10/29/2024,13600,12400,,12800,12350,14150,19300,,17250,18600,14250,14000,,12500,26000
10/30/2024,13600,12400,,12800,12350,14150,19300,,17250,18600,14250,14000,,12500,26000
10/31/2024,13600,12400,,12800,12350,14150,19300,,17250,18600,14250,14000,,12500,26000
11/1/2024,13600,12400,,12800,12350,14150,19300,,17250,18600,14250,14000,,12500,26000
11/2/2024,,,,,,,,,,,,,,,
11/3/2024,,,,,,,,,,,,,,,
11/4/2024,13600,12400,,12800,12350,14150,19300,,17250,18600,14250,14000,,12500,26000
11/5/2024,13600,12400,,12800,12350,14150,19300,,17250,18600,14250,14000,,12500,26000
11/6/2024,13600,12400,,12800,12350,14150,19300,,17250,18600,14250,14000,,12500,26000
11/7/2024,13600,12400,,12800,12350,14150,19300,,17250,18600,14250,14000,,12500,26000
11/8/2024,13600,12400,,12800,12350,14150,19300,,17250,18600,14250,14000,,12500,26000
11/9/2024,,,,,,,,,,,,,,,
11/10/2024,,,,,,,,,,,,,,,
11/11/2024,13600,12400,,12800,12350,14150,19300,,17250,18600,14250,14000,,12500,26000
11/12/2024,13600,12400,,12800,12350,14150,19300,,17250,18600,14250,14000,,12500,26000
11/13/2024,13600,12400,,12800,12350,14150,19300,,17250,18600,14250,14000,,12500,26000
11/14/2024,13600,12400,,12800,12350,14150,19300,,17250,18600,14250,14000,,12500,26000
11/15/2024,13600,12400,,12800,12350,14150,19300,,17250,18600,14250,14000,,12500,26000
11/16/2024,,,,,,,,,,,,,,,
11/17/2024,,,,,,,,,,,,,,,
11/18/2024,13600,12400,,12800,12350,14150,19300,,17250,18600,14250,14000,,12500,26000
11/19/2024,13600,12400,,12800,12350,14150,19300,,17250,18600,14250,14000,,12500,26000
11/20/2024,13600,12400,,12800,12350,14150,19300,,17250,18600,14250,14000,,12500,26000
11/21/2024,13600,12400,,12800,12350,14150,19300,,17250,18600,14250,14000,,12500,26000
11/22/2024,13600,12400,,12800,12350,15750,19300,,17250,18600,13700,14000,,12500,26000
11/23/2024,,,,,,,,,,,,,,,
11/24/2024,,,,,,,,,,,,,,,
11/25/2024,13550,12450,,12800,12350,26500,26050,,17750,21600,12450,11950,,13000,16300
11/26/2024,13550,12450,,12800,12350,26500,26050,,17750,21600,12450,11950,,13000,16300
11/27/2024,13550,12450,,12800,12350,26500,26050,,17750,21600,12450,11950,,13000,16300
11/28/2024,13550,12450,,12800,12350,26500,26050,,17750,21600,12450,11950,,13000,16300
11/29/2024,13550,12450,,12800,12350,26500,26050,,17750,21600,12450,11950,,13000,16300
11/30/2024,,,,,,,,,,,,,,,
12/1/2024,,,,,,,,,,,,,,,
12/2/2024,13550,12450,,12800,12350,26500,26050,,17750,21600,12450,11950,,13000,16300
12/3/2024,13550,12450,,12800,12350,26500,26050,,17750,21600,12450,11950,,13000,16300
12/4/2024,13550,12450,,12800,12350,26500,26050,,17750,21600,12450,11950,,13000,16300
12/5/2024,13550,12450,,12800,12350,26500,26050,,17750,21600,12450,11950,,13000,16300
12/6/2024,13550,12450,,12800,12350,26500,26050,,17750,21600,12450,11950,,13000,16300
12/7/2024,,,,,,,,,,,,,,,
12/8/2024,,,,,,,,,,,,,,,
12/9/2024,13550,12450,,12800,12350,26500,26050,,17750,21600,12450,11950,,13000,16300
12/10/2024,13550,12450,,12800,12350,26500,26050,,17750,21600,12450,11950,,13000,16300
12/11/2024,13550,12450,,12800,12350,26500,26050,,17750,21600,12450,11950,,13000,16300
12/12/2024,13550,12450,,12800,12350,26500,26050,,17750,21600,12450,11950,,13000,16300
12/13/2024,13550,12450,,12800,12350,26500,26050,,17750,21600,12450,11950,,13000,16300
12/14/2024,,,,,,,,,,,,,,,
12/15/2024,,,,,,,,,,,,,,,
12/16/2024,13550,12450,,12800,12350,26500,26050,,17750,21600,12450,11950,,13000,16300
12/17/2024,13550,12450,,12800,12350,26500,26050,,17750,21600,12450,11950,,13000,16300
12/18/2024,13550,12450,,12800,12350,26500,26050,,17750,21600,12450,11950,,13000,16300
12/19/2024,13550,12450,,12800,12350,26500,26050,,17750,21600,12450,11950,,13000,16300
12/20/2024,13550,12450,,12800,12350,26500,26050,,17750,21600,12450,11950,,13000,16300
12/21/2024,,,,,,,,,,,,,,,
12/22/2024,,,,,,,,,,,,,,,
12/23/2024,13600,12450,,12800,12350,26500,26050,,17750,21600,17100,11950,,13000,16300
12/24/2024,13600,12450,,12800,12350,27750,26050,,17750,21600,24100,11950,,13000,16300
12/25/2024,13600,12550,,12800,12350,27750,25650,,17750,27350,24100,20500,,13000,24950
12/26/2024,13600,12550,,12800,12350,27750,25650,,17750,27350,24100,20500,,13000,24950
12/27/2024,13650,12600,,12700,12400,27750,25300,,25750,27500,27850,27200,,11000,28800
12/28/2024,,,,,,,,,,,,,,,
12/29/2024,,,,,,,,,,,,,,,
12/30/2024,13650,12600,,12700,12400,27750,25300,,25750,27500,27850,27200,,11000,28800
12/31/2024,13650,12600,,12700,12400,27750,25300,,25750,27500,27850,27200,,11000,28800
1/1/2025,13650,12600,11800,12700,12400,27750,25300,24700,25750,27500,27850,27200,26600,11000,28800
1/2/2025,13650,12600,11800,12700,12400,27750,25300,24700,25750,27500,27850,27200,26600,11000,28800
1/3/2025,13650,12600,11800,12700,12400,27750,25300,24700,25750,27500,27850,27200,26600,11000,28800
1/4/2025,,,,,,,,,,,,,,,
1/5/2025,,,,,,,,,,,,,,,
1/6/2025,13650,12600,11800,12700,12400,27750,25300,24700,25750,27500,27850,27200,26600,11000,28800
1/7/2025,13650,12600,11800,12700,12400,27750,25300,24700,25750,27500,27850,27200,26600,11000,28800
1/8/2025,13650,12600,11800,12700,12400,27750,25300,24700,25750,27500,27850,27200,26600,11000,28800
1/9/2025,13650,12600,11800,12700,12400,27750,25300,24700,25750,27500,27850,27200,26600,11000,28800
1/10/2025,13650,12600,11800,12700,12400,27750,25300,24700,25750,27500,27850,27200,26600,11000,28800
1/11/2025,,,,,,,,,,,,,,,
1/12/2025,,,,,,,,,,,,,,,
